assessment_name	assessment_number_questions	assessment_version	question_label	question_text	question_behavioral_trait	question_behavioral_trait_id	question_behavioral_trait_synset	question_direction	question_id	question_datatype	question_options
Multidimensional Personality Questionnaire	24		MPQ24	I keep close track of where my money goes.	responsible: worthy of or requiring responsibility or trust; or held accountable (a)	559d71d0-714f-4b77-83e1-8b5dcb3074e5	responsible.a.01	positive	513	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ2	When I have to make a decision, I usually take time to consider and weigh all possibilities.	deliberate: unhurried and with care and dignity (s)	1476baea-7e0c-4a79-86a5-f68988fd01e3	careful.s.03	positive	514	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ47	I like to stop and think things over before I do them.	contemplative: deeply or seriously thoughtful;  (s)	51c30492-bd30-437d-8bad-1ce0a830686a	brooding.s.01	positive	515	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ70	I don't like to start a project until I know exactly how to do it.	planning: the cognitive process of thinking about what you will do in the event of something happening (n)	a9846eaf-8c86-45ea-b696-6168a26013d2	planning.n.03	positive	516	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ79	I am very levelheaded, usually have both feet on the ground.	realistic: aware or expressing awareness of things as they really are (a)	f39f61da-2f16-435d-9c14-c3cc882c0bf0	realistic.a.01	positive	517	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ103	I almost never do anything reckless.	"cautious: showing careful forethought; never making swift decisions"" (a)"	5c5f99fa-757d-4e7b-8081-169b2d8fe221	cautious.a.01	positive	518	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ124	I tend to value and take a rational, sensible approach to things.	rational: having its source in or being guided by the intellect (as distinguished from experience or emotion) (s)	f3e73430-c277-40bb-a0a2-014deb2aa48c	rational.s.04	positive	519	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ147	I usually think very carefully before I make up my mind.	careful: cautiously attentive (s)	25730e68-ab8c-4534-a718-202c1f6e9b1e	careful.s.02	positive	520	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ172	I plan and organize my work in detail.	meticulous: marked by extreme care in treatment of details (s)	04bc7527-8d6a-4bfc-ab56-2b11fbaf9f43	meticulous.s.02	positive	521	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ195	People say that I am well organized (that I do things in a systematic manner).	organized: methodical and efficient in arrangement or function (a)	868f66ca-9938-4eaf-9261-b4ec19842e1e	organized.a.02	positive	522	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ209	I am a cautious person.	"cautious: showing careful forethought; never making swift decisions"" (a)"	5c5f99fa-757d-4e7b-8081-169b2d8fe221	cautious.a.01	positive	523	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ234	Whenever I go out to have fun I like to have a pretty good idea of what I'm going to do.	spontaneous: said or done without having been planned or written in advance (s)	1059da70-96fc-476a-ac39-ee957d852d5e	ad-lib.s.02	negative	524	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ251	Before I get into a new situation I like to find out what to expect from it.	planning: the cognitive process of thinking about what you will do in the event of something happening (n)	a9846eaf-8c86-45ea-b696-6168a26013d2	planning.n.03	positive	525	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ12	I often stop one thing before completing it and start another.	unreliable: lacking a sense of responsibility (s)	339001c1-e233-4a7f-a00e-efa0b780bd22	unreliable.s.04	positive	526	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ38	I often act without thinking.	impulsive: without forethought (s)	714a1a32-3821-48d3-8244-b9c76aea4810	impulsive.s.02	positive	527	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ57	I often prefer to play things by ear rather than to plan ahead.	spontaneous: said or done without having been planned or written in advance (s)	1059da70-96fc-476a-ac39-ee957d852d5e	ad-lib.s.02	positive	528	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ92	I am more likely to do things quickly and carelessly rather than slowly and carefully.	deliberate: unhurried and with care and dignity (s)	1476baea-7e0c-4a79-86a5-f68988fd01e3	careful.s.03	negative	529	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ112	When I need to buy something, I usually go get it without thinking what more I may soon need from the same store.	planning: make or work out a plan for; devise (v)	2e34e5d7-f257-4bc4-9e56-9c30fac1fcca	plan.v.03	negative	530	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ136	I often act on the spur of the moment.	spontaneous: said or done without having been planned or written in advance (s)	1059da70-96fc-476a-ac39-ee957d852d5e	ad-lib.s.02	positive	531	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ159	I am often not as cautious as I should be.	"cautious: showing careful forethought; never making swift decisions"" (a)"	5c5f99fa-757d-4e7b-8081-169b2d8fe221	cautious.a.01	negative	532	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ185	I often start projects with little idea of what the end result will be.	planning: make or work out a plan for; devise (v)	2e34e5d7-f257-4bc4-9e56-9c30fac1fcca	plan.v.03	negative	533	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ219	I generally do not like to have detailed plans.	planning: make plans for something (v)	67df2fa3-3d0b-4b45-ac70-c2a17c19f56c	plan.v.02	negative	534	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ243	People consider me a rather freewheeling and spontaneous person.	spontaneous: said or done without having been planned or written in advance (s)	1059da70-96fc-476a-ac39-ee957d852d5e	ad-lib.s.02	positive	535	LONGINT	undefined
Multidimensional Personality Questionnaire	24		MPQ266	I often like to do the first thing that comes to my mind.	impulsive: without forethought (s)	714a1a32-3821-48d3-8244-b9c76aea4810	impulsive.s.02	positive	536	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK1	1. Would you enjoy water skiing	adventurous: willing to undertake or seeking out new and daring enterprises (a)	94255e1e-ebb3-4416-84c8-908a23656fc0	adventurous.a.01	positive	541	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK2	2. Usually do you prefer to stick to brands you know are reliable, to trying new ones on the chance of finding something better	openness: characterized by an attitude of ready accessibility (especially about one's actions or purposes); without concealment; not secretive (n)	b7ffaf54-3a4f-4aa2-9faa-e79f49f6b0e8	openness.n.02	negative	542	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK3	3. Would you feel sorry for a lonely stranger	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	543	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK4	4. Do you quite enjoy taking risks	risky: involving risk or danger (s)	501ff2c6-8c3b-4230-a6dd-36e7092f6cf7	hazardous.s.01	positive	544	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK5	5. Do you often get emotionally involved in with your friends' problems	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	545	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK6	6. Would you enjoy parachute jumping	brave: possessing or displaying courage; able to face and deal with danger or fear without flinching (a)	7770e8a6-3d0b-4991-8b1b-c68705e107d0	brave.a.01	positive	546	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK7	7. Do you often buy things on impulse	spender: someone who spends money prodigally (n)	465b3b43-6113-42c2-ba69-7ed090ee993b	spendthrift.n.01	positive	547	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK8	8. Do unhappy people who are sorry for themselves irritate you	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	negative	548	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK9	9. Do you generally do and say things without stopping to think	blurting: utter impulsively (v)	5c09c94e-7432-451b-847e-7acb08f16ecd	blurt_out.v.01	positive	549	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK10	10. Are you inclined to get nervous when others around you seem to be nervous	nervous: easily agitated (s)	7b5e89fd-3293-4ecb-8920-be2f648ced16	nervous.s.01	positive	550	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK11	11. Do you often get into a jam because you do things without thinking	careful: cautiously attentive (s)	25730e68-ab8c-4534-a718-202c1f6e9b1e	careful.s.02	negative	551	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK13	13. Do you find it silly for people to cry out of happiness	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	negative	553	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK14	14. Do you like diving off the highborard	brave: invulnerable to fear or intimidation (s)	a2e31d92-9efb-46fc-bc87-32fbd6b7deb2	audacious.s.01	positive	554	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK15	15. Do people you are with have a strong influence on your moods	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	555	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK16	16. Are you an impulsive person	impulsive: characterized by undue haste and lack of thought or deliberation; (`brainish' is archaic) (s)	44d83abe-c45e-4c9d-ba61-5fb034ef4102	hotheaded.s.02	positive	556	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK17	17. Do you welcome new and exciting experiences and sensations, even if they are a little frightening and unconventional	open: ready or willing to receive favorably (a)	aff5c58e-6e97-4ef3-acd0-3672593c4df4	receptive.a.02	positive	557	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK18	18. Does it affect you very much when one of you friends seems upset	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	558	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK19	19. Do you usually think carefully before doing anything	planning: make or work out a plan for; devise (v)	2e34e5d7-f257-4bc4-9e56-9c30fac1fcca	plan.v.03	positive	559	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK20	20. Would you like to learn to fly an aeroplane	adventurous: willing to undertake or seeking out new and daring enterprises (a)	94255e1e-ebb3-4416-84c8-908a23656fc0	adventurous.a.01	positive	560	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK21	21. Do you ever get deeply involved with the feeling of a character in a film, play or novel	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	561	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK22	22. Do you often do things on the spur of the moment	spontaneous: said or done without having been planned or written in advance (s)	1059da70-96fc-476a-ac39-ee957d852d5e	ad-lib.s.02	positive	562	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK23	23. Do you get very upset when you see someone cry	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	563	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK24	24. Do you sometimes find someone else's laughter catching	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	564	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK25	25. Do you mostly speak without thinking things out	blurting: utter impulsively (v)	5c09c94e-7432-451b-847e-7acb08f16ecd	blurt_out.v.01	positive	565	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK26	26. Do you often get involved in things you later wish you could get out of	unreliable: lacking a sense of responsibility (s)	339001c1-e233-4a7f-a00e-efa0b780bd22	unreliable.s.04	positive	566	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK27	27. Do you get so 'carried away' by new and exciting ideas, that you never think of possible snags	planning: make plans for something (v)	67df2fa3-3d0b-4b45-ac70-c2a17c19f56c	plan.v.02	negative	567	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK28	28. Do you find it hard to understand people who risk their necks climbing mountains	risky: involving risk or danger (s)	501ff2c6-8c3b-4230-a6dd-36e7092f6cf7	hazardous.s.01	negative	568	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK29	29. Can you make decisions without worrying about other people's feelings	impartial: free from undue bias or preconceived opinions (a)	1498fc21-a654-40f4-a3e9-44da50212726	unprejudiced.a.01	positive	569	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK30	30. Do you sometimes like doing things that are a bit frightening	brave: invulnerable to fear or intimidation (s)	a2e31d92-9efb-46fc-bc87-32fbd6b7deb2	audacious.s.01	positive	570	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK31	31. Do you need to use a lot of self-control to keep out of trouble	self-control: the act of denying yourself; controlling your impulses (n)	aa043391-7f68-445a-9dcd-7ba810ef8920	self-denial.n.02	negative	571	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK32	32. Do you become more irritated than sympathetic when you see someone cry	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	negative	572	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK33	33. Would you agree that almost everything enjoyable is illegal or immoral	adventurous: willing to undertake or seeking out new and daring enterprises (a)	94255e1e-ebb3-4416-84c8-908a23656fc0	adventurous.a.01	positive	573	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK34	34. Generally do you prefer to enter cold sea water gradually, to diving or jumping straight in	deliberate: unhurried and with care and dignity (s)	1476baea-7e0c-4a79-86a5-f68988fd01e3	careful.s.03	positive	574	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK35	35. Are you often surprised at people's reactions to what you do or say	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	negative	575	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK36	36. Would you enjoy the sensation of skiing very fast down a high mountain slope	brave: invulnerable to fear or intimidation (s)	a2e31d92-9efb-46fc-bc87-32fbd6b7deb2	audacious.s.01	positive	576	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK37	37. Do you like watching people open presents	empathetic: showing empathy or ready comprehension of others' states (s)	703c9bca-0364-445d-8883-c601b4f116ef	empathic.s.01	positive	577	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK38	38. Do you think an evening out is more successful if it is unplanned or arranged at the last moment	spontaneous: said or done without having been planned or written in advance (s)	1059da70-96fc-476a-ac39-ee957d852d5e	ad-lib.s.02	positive	578	LONGINT	undefined
Eysenck Personality Questionnaire	54		EYSENCK39	39. Would you like to go scuba diving	adventurous: willing to undertake or seeking out new and daring enterprises (a)	94255e1e-ebb3-4416-84c8-908a23656fc0	adventurous.a.01	positive	579	LONGINT	undefined
